Passenger 1 ID,Passenger 2 ID,Number of flights together
2681,2667,4
10716,10762,4
1828,4933,4
11296,9063,4
9493,10328,4
2311,72,4
11155,11126,4
13329,7611,4
5042,5008,4
10338,10356,4
1914,1970,4
11115,11151,4
4432,4458,4
8595,11275,4
395,354,4
1343,2018,4
6899,2640,4
7253,4546,4
42,10205,4
4097,6575,4
1418,7724,4
11823,11889,4
5986,5916,4
1247,369,4
1053,1095,4
4779,4795,4
5584,625,4
1619,5954,4
595,584,4
13876,13808,4
2994,10067,4
3041,1320,4
3612,8513,4
477,6069,4
393,8593,4
10435,10493,4
9049,9058,4
14776,14716,4
13800,13771,4
11796,2859,4
5426,6080,4
4376,4377,4
12516,9171,4
4294,1472,4
5498,2717,4
3319,10067,4
11011,9097,4
7082,1329,4
2090,8262,4
1046,6092,4
7198,7117,4
165,3634,4
351,1470,4
4841,226,4
9330,9392,4
8584,6447,4
1817,5954,4
8265,3067,4
4713,5653,4
8037,8093,4
738,5693,4
950,6008,4
11833,75,4
11034,582,4
8821,4562,4
7635,10067,4
6408,5440,4
793,764,4
709,1029,4
1025,802,4
11823,11308,4
3214,7830,4
4650,4130,4
4384,8350,4
4034,61,4
360,706,4
11823,11811,4
11923,5227,4
2225,2290,4
165,2457,4
3665,1470,4
6016,6829,4
2068,10196,4
10764,8353,4
4674,4969,4
2759,4083,4
9725,7510,4
5850,8195,4
7082,3503,4
3237,5067,4
5955,10512,4
2488,1338,4
7741,3573,4
734,764,4
11101,11153,4
9374,9382,4
2097,6783,4
11420,11432,4
8485,3177,4
601,9649,4
8006,9977,4
5334,1624,4
1666,1818,4
5652,6776,4
7379,8358,4
1666,4083,4
6415,6437,4
4020,4030,4
9300,8112,4
8323,7693,4
1394,204,4
9309,2488,4
10837,10261,4
5989,451,4
12553,2549,4
4827,9725,4
2220,2234,4
4391,5808,4
6113,7747,4
13244,4129,4
2710,5025,4
3777,2401,4
5711,5731,4
8146,8105,4
10536,10271,4
841,7874,4
10478,5747,4
300,3844,4
8704,11014,4
1298,2570,4
709,392,4
1513,649,4
9057,6447,4
258,8679,4
7023,9399,4
6064,6063,4
7082,7605,4
1528,2062,4
1569,6052,4
7551,2123,4
3820,1386,4
10017,4318,4
3223,8742,4
761,5998,4
4042,4309,4
12544,12598,4
148,2345,4
763,758,4
1322,1323,4
10446,12298,4
4082,4073,4
5455,443,4
64,5799,4
10175,3663,4
751,773,4
11834,11450,4
3527,1169,4
1699,3149,4
61,186,4
1173,352,4
6902,11578,4
10043,10050,4
4497,8158,4
10727,3187,4
1056,382,4
4670,4667,4
11034,11812,4
3076,3011,4
1475,10548,4
2926,6100,4
7556,6881,4
998,86,4
335,628,4
5459,9828,4
4969,6069,4
2503,557,4
2904,3645,4
5467,1572,4
13714,13777,4
8216,3278,4
1526,7800,4
5727,5760,4
11101,2856,4
14777,14708,4
9068,2544,4
3477,8073,4
12144,9623,4
14786,14718,4
2759,3576,4
5054,10398,4
5610,10314,4
4438,670,4
2941,994,4
5471,5409,4
5790,5781,4
4267,4243,4
8871,5963,4
2895,9409,4
6836,3576,4
8714,9757,4
2225,2276,4
11129,11139,4
1374,1373,4
5467,5423,4
7335,8882,4
2476,2472,4
360,6136,4
1977,1972,4
1029,11767,4
6804,9305,4
288,631,4
10371,4895,4
8115,8105,4
10690,4404,4
1043,309,4
6786,6750,4
3575,3563,4
2065,4170,4
4340,4321,4
8684,10095,4
1946,1957,4
4816,4917,4
3994,1252,4
10653,11872,4
8443,8498,4
4194,316,4
7369,7389,4
9935,5081,4
11128,11191,4
2024,61,4
6258,6220,4
1733,6127,4
10585,6731,4
10742,10705,4
5606,5690,4
10753,3883,4
167,2937,4
4359,4320,4
2645,7476,4
3940,3963,4
1475,10283,4
9822,8014,4
5724,6827,4
1976,1918,4
707,11074,4
724,751,4
5443,4607,4
1673,9127,4
8963,3745,4
10329,8732,4
996,3513,4
4329,4071,4
10492,10419,4
6931,3660,4
3032,1154,4
4871,4478,4
269,4235,4
7502,1858,4
11592,3534,4
477,6039,4
341,376,4
391,6084,4
9072,1030,4
7718,7879,4
8363,5423,4
2510,275,4
13565,12299,4
3413,3490,4
3172,655,4
1444,5434,4
10880,10889,4
1499,9996,4
1696,1464,4
802,823,4
9069,4283,4
923,946,4
4285,4212,4
7222,9281,4
10758,1678,4
785,752,4
443,3180,4
5439,5436,4
6096,6063,4
6471,9395,4
3861,5422,4
6080,6010,4
10488,10474,4
9279,8888,4
10516,8045,4
4110,7590,4
5738,2869,4
6400,9426,4
3518,7026,4
1997,1979,4
11817,3361,4
959,2734,4
9019,9100,4
3447,3451,4
10368,10327,4
4761,5204,4
9402,3542,4
5456,5421,4
9664,3844,4
2272,2226,4
10377,10373,4
3883,3851,4
8714,6447,4
1956,1922,4
5644,1214,4
9413,9465,4
9145,8023,4
6096,5440,4
2382,4288,4
9725,1747,4
7191,857,4
11290,3962,4
2100,224,4
6893,5769,4
2411,2390,4
5481,1337,4
5496,5426,4
9994,10053,4
1528,628,4
703,749,4
6572,6585,4
1829,12570,4
5922,170,4
7266,7213,4
5978,3784,4
763,740,4
9441,7507,4
1108,5422,4
8411,10352,4
13970,13911,4
12508,12516,4
10083,10243,4
10760,10753,4
4927,4272,4
3943,5043,4
9619,9618,4
2139,2726,4
6866,5720,4
348,8105,4
1078,10373,4
293,215,4
391,1337,4
3310,3383,4
5668,2886,4
6740,6774,4
8511,5227,4
10778,7682,4
10776,10744,4
10786,10762,4
8289,3590,4
13753,13404,4
8566,5303,4
9324,7951,4
391,6050,4
8995,8968,4
792,751,4
3483,362,4
3851,1041,4
7832,975,4
2546,3193,4
5459,10975,4
9576,11879,4
4441,5546,4
712,739,4
9760,9725,4
324,1865,4
11807,1323,4
4765,4747,4
170,1554,4
793,10837,4
11256,1246,4
9620,9690,4
309,362,4
1296,8912,4
4781,1041,4
2591,2577,4
4552,2973,4
6456,4978,4
10572,10267,4
9991,3078,4
2257,2219,4
10541,4092,4
8389,7552,4
3089,3064,4
356,13571,4
2570,299,4
3743,6486,4
1865,446,4
2697,2568,4
9753,5518,4
2111,3148,4
2143,2401,4
2021,2093,4
3349,3119,4
728,1378,4
1782,6823,4
5792,5927,4
1678,1164,4
11687,11243,4
1404,10023,4
8556,13163,4
9932,9721,4
9776,8861,4
2169,2185,4
2199,263,4
8330,8784,4
7859,8835,4
950,3120,4
5500,2717,4
11502,1200,4
3442,1253,4
6084,5423,4
313,797,4
1678,4784,4
1865,2759,4
8901,3665,4
1340,6176,4
5574,5545,4
3689,3604,4
4990,6069,4
9466,4070,4
2255,2910,4
4820,8260,4
4091,1984,4
1937,1941,4
7671,8399,4
1482,1337,4
3370,2482,4
11817,10234,4
4353,1465,4
3275,2489,4
2482,7896,4
3967,7465,4
3600,3524,4
2718,9752,4
7555,13284,4
392,4451,4
3875,9171,4
12850,10989,4
1666,5435,4
4092,5546,4
2201,10899,4
8323,4484,4
3041,2943,4
5198,5113,4
5696,8266,4
12542,12569,4
5933,5992,4
11817,8030,4
431,4190,4
1013,730,4
2478,2378,4
61,8262,4
3169,3146,4
10988,6515,4
3472,5148,4
4786,4194,4
1611,258,4
2137,2110,4
11280,10015,4
1715,7209,4
662,7433,4
3554,3537,4
4202,3064,4
11834,10229,4
10067,2548,4
7062,7006,4
1035,1038,4
8901,8922,4
550,508,4
8390,4827,4
10346,10327,4
9386,7747,4
13221,10067,4
3440,1001,4
3589,2935,4
1042,3801,4
1635,7605,4
5496,4353,4
356,8057,4
1269,314,4
3192,212,4
9642,9610,4
1391,2906,4
331,2667,4
3519,3249,4
7268,7246,4
4359,2743,4
10097,8128,4
5711,5702,4
4017,5476,4
2685,1211,4
11128,11121,4
5652,9611,4
446,5484,4
3902,1265,4
8048,9476,4
514,533,4
4278,2143,4
4366,4338,4
2744,1064,4
3141,231,4
11276,8644,4
9693,9611,4
12514,8167,4
5093,11276,4
975,1432,4
4153,857,4
8562,3223,4
8270,8245,4
8998,7768,4
6039,6001,4
2750,2869,4
1444,1673,4
171,182,4
6259,7418,4
14786,14750,4
3677,4707,4
5481,5416,4
1167,4071,4
331,255,4
135,2454,4
865,5571,4
4009,5495,4
12841,13731,4
816,91,4
10338,2625,4
7387,13107,4
1782,4444,4
4881,9482,4
8995,4877,4
5964,4674,4
4451,3028,4
4608,4640,4
7191,7983,4
3635,3679,4
10731,10766,4
4373,3576,4
1079,80,4
1263,10701,4
3858,5356,4
2985,3671,4
1829,9466,4
13714,13788,4
9640,9679,4
4251,4253,4
4191,1597,4
6064,12558,4
8190,3503,4
6063,6870,4
1651,5422,4
10975,5775,4
7696,6769,4
8132,10762,4
1396,5944,4
859,1563,4
5082,4656,4
5942,9704,4
7226,2975,4
5310,4522,4
10776,10726,4
5997,5990,4
6866,6884,4
5797,5708,4
4012,5438,4
1594,2668,4
2807,7661,4
8289,4798,4
2769,2912,4
204,611,4
5490,5416,4
9699,191,4
368,762,4
4764,5246,4
3545,3570,4
4552,3067,4
360,313,4
7868,8297,4
11687,9988,4
190,2392,4
2807,4685,4
23,11649,4
3370,2036,4
1464,1482,4
9751,8010,4
3955,10938,4
5164,5177,4
4749,2970,4
10306,11472,4
3589,7153,4
2033,2857,4
3892,9542,4
7641,1009,4
4142,536,4
3947,7547,4
9760,9705,4
606,1693,4
3599,2378,4
7772,7902,4
5439,5499,4
1822,7560,4
2459,2443,4
4224,4217,4
1829,8132,4
5116,4814,4
1692,4346,4
7327,7002,4
5711,5748,4
9898,9385,4
2436,2496,4
2207,2281,4
1042,4139,4
5988,5947,4
3608,3249,4
9561,1911,4
13638,1651,4
5491,6855,4
2231,2345,4
5584,2857,4
10706,10778,4
9368,9394,4
2945,7209,4
4613,2684,4
4449,9611,4
1404,4336,4
6039,6063,4
6365,9028,4
6370,11502,4
2544,3940,4
941,126,4
1164,5669,4
5725,5736,4
5978,2401,4
1043,1025,4
1225,3512,4
9283,9282,4
9601,9618,4
10862,10112,4
3962,1868,4
5711,5910,4
5910,3403,4
4364,4318,4
1265,1291,4
6847,6824,4
3174,3157,4
5498,4399,4
5683,4852,4
1769,7680,4
1692,4967,4
10909,4483,4
15158,15122,4
9068,3367,4
10389,6813,4
165,3612,4
9445,9890,4
1181,6437,4
5440,4395,4
4737,9359,4
2284,2263,4
1696,407,4
4075,4066,4
758,701,4
1733,6396,4
1867,1842,4
877,4862,4
7506,5942,4
7956,10753,4
385,786,4
11032,11086,4
751,364,4
4820,1822,4
7381,8326,4
10753,5411,4
10712,2024,4
6352,5955,4
9742,9725,4
12170,12197,4
478,9818,4
7685,1677,4
218,5021,4
5002,5092,4
13221,12323,4
3926,11804,4
9441,9410,4
724,3483,4
2171,435,4
6889,6880,4
479,10833,4
10371,2926,4
4053,4373,4
3735,8289,4
6854,5788,4
13636,1651,4
1082,2988,4
12051,7043,4
7714,6567,4
13903,13970,4
5464,5491,4
7268,6202,4
4330,4394,4
391,443,4
1673,10328,4
1666,5438,4
3471,3477,4
5486,5402,4
8877,8363,4
360,773,4
5096,9619,4
6707,5482,4
2408,7053,4
9503,2182,4
5989,1569,4
6898,6829,4
6043,6065,4
3245,3297,4
2446,3650,4
3123,1898,4
2943,1381,4
4339,5414,4
915,5406,4
9127,5748,4
9810,5501,4
11046,11274,4
7811,8998,4
10712,10703,4
5758,5708,4
9171,4070,4
5053,2596,4
1943,4314,4
8238,6801,4
11917,7507,4
10017,1762,4
2202,2251,4
927,6255,4
1817,5788,4
11600,12002,4
2932,3635,4
3169,274,4
2776,901,4
9777,8519,4
8562,2065,4
5423,7643,4
12688,12628,4
497,3028,4
5789,5712,4
290,2105,4
10130,11171,4
1404,6053,4
5736,5934,4
959,5761,4
925,952,4
11062,11400,4
11127,11141,4
611,4810,4
3873,1005,4
2102,2191,4
5494,5498,4
813,10356,4
556,2718,4
2700,347,4
688,2522,4
11190,11151,4
5743,7766,4
1044,1057,4
275,684,4
174,7560,4
1338,816,4
5395,10596,4
10496,10419,4
1569,1613,4
9014,7560,4
12195,13657,4
4473,4452,4
3490,6622,4
6883,1153,4
6447,2926,4
324,392,4
13561,7194,4
1475,3112,4
5546,7505,4
1340,2012,4
11214,10043,4
551,5243,4
95,3093,4
2653,2665,4
7959,1626,4
1818,1715,4
10791,10719,4
6050,6051,4
12586,12516,4
2717,5440,4
9101,7505,4
862,832,4
4165,3249,4
15114,15113,4
10403,10464,4
11062,3518,4
407,5484,4
2012,8262,4
3597,2226,4
1073,712,4
4261,4209,4
11006,11034,4
928,4373,4
8724,1800,4
3516,3512,4
7076,237,4
2336,3002,4
1033,9653,4
443,4914,4
9750,9705,4
3572,5434,4
3681,3671,4
2669,8286,4
3920,5460,4
3618,4774,4
1961,1951,4
11527,7995,4
4073,4038,4
7812,11962,4
8983,8961,4
778,773,4
385,376,4
4017,2717,4
13541,7544,4
2939,5464,4
544,11388,4
620,11296,4
4670,79,4
786,308,4
1254,1238,4
4820,2945,4
3183,662,4
4972,4431,4
13620,13232,4
5579,663,4
628,10585,4
9750,9715,4
8042,814,4
6003,1265,4
5996,5919,4
4124,4134,4
10422,10474,4
6418,6773,4
2329,3039,4
4728,7579,4
382,484,4
5015,3442,4
4353,2789,4
3477,6773,4
11101,11188,4
7898,9066,4
9101,9834,4
4412,5500,4
10097,10022,4
1328,2943,4
5942,4719,4
778,786,4
2467,3648,4
6848,6897,4
8209,7820,4
435,2760,4
2222,1358,4
2262,11327,4
4056,3112,4
5910,5755,4
7163,259,4
2510,2568,4
2479,10023,4
1558,1508,4
11817,6777,4
1587,2667,4
11572,13221,4
1378,4781,4
5579,901,4
4502,9629,4
5304,5318,4
2068,1189,4
2062,5865,4
606,274,4
10089,9493,4
704,762,4
9494,12089,4
3829,3447,4
4717,4726,4
6258,11323,4
13414,13440,4
1863,4453,4
4977,4980,4
2509,4258,4
8158,3418,4
6084,1677,4
7346,10809,4
11393,11011,4
3589,946,4
729,709,4
4047,6591,4
1300,2539,4
1767,7616,4
8562,479,4
13609,13602,4
11041,11060,4
8089,1613,4
8589,9267,4
9067,9044,4
517,14022,4
7034,2262,4
4130,6777,4
9828,1246,4
2867,6061,4
3463,3483,4
4171,6208,4
8964,11060,4
9466,5414,4
1351,2754,4
13668,8664,4
8017,9758,4
1942,1923,4
2182,652,4
204,3145,4
1772,12582,4
4865,4822,4
5522,8724,4
368,730,4
11874,11833,4
6039,6839,4
7832,2926,4
7641,6553,4
10412,10407,4
5714,11687,4
4613,3608,4
10727,10731,4
2941,1314,4
11225,7656,4
1871,4058,4
2692,3928,4
6116,7028,4
354,368,4
3297,822,4
6471,5116,4
6847,6817,4
3064,8262,4
7721,5007,4
6776,9611,4
7437,2227,4
289,2197,4
9610,9649,4
6447,2857,4
5282,9442,4
4016,13623,4
7508,7713,4
2560,3901,4
10325,7810,4
2482,813,4
2626,1154,4
1734,1771,4
167,9522,4
3180,3297,4
10371,10394,4
7882,2249,4
11508,952,4
7575,7550,4
1244,6876,4
6847,6884,4
2926,6707,4
544,528,4
3440,3451,4
13217,13265,4
12810,4034,4
11353,11290,4
14253,14225,4
9313,9347,4
9650,9659,4
13195,13112,4
7435,6993,4
3873,9513,4
11527,8348,4
986,937,4
1389,7810,4
4711,1466,4
1056,1073,4
2869,5927,4
174,9645,4
12001,4237,4
9342,9345,4
6630,3926,4
2857,6813,4
286,3114,4
4496,4418,4
3226,3250,4
12127,12150,4
1860,2062,4
2869,12057,4
5419,2941,4
1739,10447,4
5533,4170,4
5480,2035,4
5201,8180,4
11190,11176,4
993,10741,4
1043,749,4
4285,5422,4
2392,7418,4
2130,2188,4
1955,1573,4
12497,3380,4
7562,3784,4
4845,9828,4
2280,6043,4
4058,1938,4
6071,4674,4
14071,9157,4
3278,6052,4
10384,7643,4
4388,2789,4
3162,248,4
3823,2640,4
9699,7560,4
10771,10704,4
1818,4011,4
4451,10702,4
3405,9856,4
1383,2702,4
5683,5359,4
7076,5696,4
941,1358,4
11395,11311,4
9599,1230,4
726,740,4
5113,3448,4
6408,4969,4
3963,7510,4
1393,9537,4
10478,1352,4
10422,10464,4
3544,6049,4
726,12284,4
1849,4774,4
7983,6111,4
226,212,4
9800,12939,4
254,208,4
10802,13251,4
6261,9157,4
8057,10938,4
12074,12355,4
8977,8981,4
1196,13160,4
2928,1075,4
524,12358,4
12275,9822,4
5955,3407,4
4536,4182,4
139,7526,4
11101,11157,4
3837,9522,4
8218,9179,4
4364,4371,4
9127,8684,4
15135,15186,4
4373,2993,4
5037,10318,4
13564,10244,4
8714,690,4
8579,10758,4
1053,764,4
7713,4514,4
10702,10785,4
9795,9715,4
6830,5734,4
1917,3356,4
6805,9874,4
1242,1266,4
1598,5460,4
778,795,4
8784,11610,4
1336,1377,4
10496,11379,4
6488,6401,4
9019,9068,4
2488,2320,4
4438,3919,4
3451,12908,4
8824,9602,4
762,792,4
4823,400,4
10742,10701,4
5530,10037,4
5440,6884,4
7099,13163,4
6572,4344,4
2173,2141,4
246,2186,4
4917,9725,4
11871,1056,4
2199,2106,4
705,749,4
1146,352,4
2926,3278,4
3223,6584,4
9068,3837,4
9700,9066,4
3911,759,4
11128,11176,4
11572,5101,4
9441,10975,4
3590,8190,4
687,1134,4
10438,10445,4
9376,9522,4
9969,12135,4
13219,13266,4
1677,3149,4
10572,6080,4
6441,3418,4
8353,12111,4
6077,6833,4
6522,4728,4
11296,11948,4
5486,1484,4
135,6380,4
12040,3624,4
5458,1464,4
8048,9441,4
1001,763,4
6854,6063,4
6896,6824,4
2294,6070,4
9505,10632,4
5395,6787,4
288,4496,4
5867,8837,4
9271,2065,4
7726,7718,4
5332,2565,4
681,293,4
4029,4011,4
13561,9540,4
7605,901,4
7555,6591,4
10451,10416,4
6089,5484,4
1208,1329,4
4025,4309,4
7243,10016,4
9031,9052,4
7741,7363,4
3576,6047,4
704,2388,4
4339,2941,4
993,2949,4
9980,9913,4
6111,7510,4
2702,1831,4
8030,2437,4
729,705,4
3367,1532,4
3078,258,4
613,6010,4
5374,10749,4
10022,8128,4
4927,1470,4
4251,4208,4
1528,8653,4
8291,8293,4
4611,4695,4
6408,5481,4
13644,8664,4
4017,4088,4
4285,5042,4
932,3798,4
991,83,4
7810,9098,4
7950,6114,4
235,1946,4
1289,3141,4
1836,2412,4
2099,2064,4
2411,2474,4
4523,3940,4
13693,13640,4
11450,8563,4
5850,11972,4
5907,5922,4
3127,3486,4
3735,4468,4
2869,613,4
9812,5882,4
8211,15186,4
5943,4675,4
5416,5401,4
7421,7454,4
2186,2106,4
243,256,4
7555,1591,4
3600,3700,4
8037,1053,4
4322,4324,4
398,10322,4
6855,6824,4
7509,7571,4
3801,4874,4
13571,6591,4
385,355,4
6987,2503,4
382,354,4
9512,3317,4
5137,9532,4
2941,5426,4
4824,4907,4
1030,9988,4
266,440,4
1454,2935,4
9441,4749,4
5652,300,4
2221,3540,4
12586,8348,4
998,952,4
2563,255,4
743,719,4
10265,241,4
760,740,4
358,1670,4
8158,5482,4
3312,4761,4
6010,4399,4
7098,6053,4
11280,10097,4
7809,4728,4
8326,11070,4
9025,1555,4
1860,9331,4
9014,1849,4
13839,13846,4
2245,2229,4
5918,5736,4
821,871,4
5538,9223,4
11874,4070,4
3128,7226,4
3588,2326,4
9410,6235,4
876,852,4
3275,10023,4
6039,6077,4
2534,7747,4
6077,1865,4
9127,11400,4
1035,1002,4
5544,8048,4
5797,5927,4
3554,920,4
8149,8882,4
1696,4012,4
5162,7271,4
5016,4056,4
1767,1797,4
9642,9684,4
9152,7995,4
8961,10397,4
4675,8653,4
6522,6053,4
7866,8158,4
11687,11680,4
3875,613,4
8821,6308,4
2198,2103,4
4335,12551,4
2545,3977,4
11723,11753,4
13669,5836,4
11127,11157,4
13112,2462,4
8960,8983,4
10377,9466,4
385,1029,4
11326,3997,4
266,1014,4
11280,8684,4
1106,2702,4
2257,2289,4
10340,4070,4
709,781,4
2225,2207,4
14094,14087,4
13642,13640,4
4363,6310,4
9199,6047,4
4734,6570,4
3661,3858,4
2755,848,4
2802,2905,4
7851,5022,4
135,3157,4
3540,3502,4
3950,7629,4
7747,1769,4
8017,10271,4
2004,139,4
9063,2581,4
932,2012,4
9039,2658,4
4772,1169,4
4965,4952,4
615,211,4
11687,9906,4
1013,334,4
1646,1635,4
14780,14718,4
5494,5484,4
2588,13163,4
11124,11103,4
3691,2465,4
5668,8073,4
4217,5696,4
3123,205,4
11644,6303,4
5758,5793,4
12553,8348,4
2102,2159,4
5590,2886,4
2857,1635,4
4561,4572,4
3418,6100,4
4335,1352,4
9513,8542,4
7502,10352,4
11211,1591,4
8810,7193,4
6805,9466,4
1252,1012,4
11158,11183,4
6456,9465,4
4115,13432,4
12777,12786,4
9402,2223,4
1246,9828,4
2274,3608,4
12203,12352,4
2354,4202,4
5734,5720,4
1586,3492,4
5789,901,4
11723,11796,4
1801,4212,4
730,759,4
4376,4032,4
4086,10776,4
1337,4395,4
11571,10871,4
1151,2713,4
792,721,4
2068,2482,4
8511,10690,4
3655,2075,4
6987,2532,4
8485,8461,4
2717,2783,4
5440,2867,4
1343,4359,4
5960,5981,4
6855,6832,4
3275,4689,4
8132,6731,4
6588,6584,4
2759,1371,4
4043,4089,4
7007,2869,4
5390,1196,4
5734,8195,4
736,6053,4
394,2802,4
10742,10709,4
10089,4917,4
2026,173,4
1900,939,4
728,4584,4
350,11378,4
1617,7510,4
2560,5460,4
6084,8363,4
1053,8068,4
10403,10465,4
6515,7850,4
9063,6084,4
1053,3188,4
5989,6810,4
3459,1357,4
8598,8508,4
4377,4040,4
9523,1268,4
1696,1074,4
15121,6764,4
288,3958,4
2509,4665,4
4765,592,4
1288,3071,4
5111,7194,4
7486,7581,4
10497,6180,4
2588,10205,4
3935,1315,4
10145,6694,4
10795,10703,4
3681,923,4
9696,3546,4
5964,6885,4
2458,2407,4
10756,10737,4
1418,11211,4
9063,75,4
2128,1639,4
6113,8562,4
8256,8172,4
3112,6180,4
11469,11435,4
6447,281,4
11914,5227,4
5724,184,4
1977,1151,4
852,874,4
2225,4610,4
3119,5855,4
4632,4609,4
11129,11163,4
6030,3249,4
157,6160,4
1341,3665,4
12617,12614,4
10057,4738,4
2068,132,4
4359,4020,4
10460,4713,4
95,3503,4
863,10058,4
3122,1023,4
1330,9285,4
1692,1572,4
7563,1332,4
6812,6879,4
1572,4646,4
6084,5737,4
6003,6084,4
4205,4914,4
5464,5486,4
1591,10205,4
3991,443,4
6809,5720,4
712,7194,4
382,61,4
11965,2851,4
3476,2105,4
241,4689,4
2033,9097,4
1914,1984,4
13561,13249,4
13553,13900,4
139,919,4
7387,1746,4
4497,3292,4
2511,8752,4
5167,11003,4
7951,9988,4
5471,5478,4
4340,4344,4
5332,1651,4
1789,5590,4
3820,2433,4
816,1800,4
5634,9540,4
3635,3639,4
11395,11359,4
1296,2532,4
574,1126,4
11189,11157,4
5795,6100,4
4339,4052,4
6889,2773,4
11687,11450,4
650,276,4
802,4932,4
9983,9703,4
4255,3801,4
360,1573,4
8212,8258,4
1645,1693,4
6084,2867,4
4321,4361,4
2942,989,4
4927,4933,4
11156,11136,4
5999,5958,4
385,1073,4
3680,13251,4
6259,340,4
7446,559,4
7543,4344,4
6889,6039,4
8025,1539,4
9252,8167,4
12301,6027,4
8078,10004,4
11173,11151,4
6813,901,4
4670,4850,4
2769,1082,4
1164,8114,4
5989,5755,4
9400,10087,4
5490,5481,4
4017,5448,4
10368,10373,4
7711,6464,4
4459,5012,4
8539,12371,4
4321,1532,4
5503,191,4
2221,2427,4
1548,2509,4
12497,12438,4
2253,2237,4
6817,6878,4
2220,2211,4
6884,6833,4
4761,3924,4
5612,8257,4
5232,3115,4
1023,1053,4
8363,3286,4
5009,10240,4
6016,6077,4
2776,7605,4
10988,10965,4
2447,2425,4
4425,4418,4
11474,11466,4
3177,6810,4
2906,7082,4
3615,2446,4
11779,11742,4
9822,4841,4
2545,1470,4
3486,852,4
5046,9544,4
6261,6027,4
2906,1646,4
5319,4522,4
8375,8326,4
10776,10720,4
8474,1201,4
11578,12015,4
7327,2861,4
7866,2906,4
782,7160,4
9385,10328,4
7387,3957,4
2004,2390,4
5922,1012,4
2259,12043,4
8295,8256,4
5787,9489,4
7784,7759,4
11140,11119,4
9330,9394,4
3275,5696,4
2404,2406,4
1617,8368,4
6293,2112,4
11213,4603,4
11280,2062,4
5946,1012,4
8552,8566,4
2835,1342,4
2294,6054,4
10741,10780,4
568,592,4
792,712,4
6915,11379,4
1850,320,4
592,3147,4
1927,9828,4
728,2532,4
6598,7073,4
3615,11871,4
1041,8882,4
7629,8503,4
1482,2244,4
7602,3093,4
4300,2596,4
3910,7643,4
975,2511,4
5005,10920,4
762,797,4
3975,3453,4
3503,3278,4
9974,4770,4
5530,4269,4
119,173,4
8406,6777,4
323,383,4
729,733,4
13803,9699,4
2655,369,4
8132,4070,4
4441,8775,4
3172,3405,4
4389,1368,4
735,4177,4
726,727,4
10453,1500,4
3182,2197,4
614,6053,4
1986,1951,4
9919,11290,4
1340,8882,4
13637,10595,4
4491,4418,4
5471,4083,4
5953,5314,4
5746,5706,4
7799,6813,4
730,727,4
9014,2967,4
4034,2930,4
2391,2505,4
9738,11323,4
2206,2235,4
965,968,4
6061,2550,4
8078,9418,4
9410,6181,4
7834,870,4
14070,14059,4
9949,4761,4
9714,529,4
1733,5855,4
6729,61,4
2276,2281,4
1057,706,4
8867,9386,4
709,786,4
9600,781,4
2489,2479,4
5652,4852,4
6293,13296,4
139,1954,4
5787,8411,4
3123,3109,4
930,1314,4
3492,3404,4
5612,6396,4
3104,2567,4
4412,4674,4
5423,7810,4
3796,3741,4
3409,10525,4
2382,3679,4
663,1635,4
5351,5332,4
12144,5418,4
9271,8584,4
6063,5788,4
9601,9690,4
10089,4827,4
9495,10328,4
2244,2243,4
4626,5540,4
1666,4353,4
5464,5500,4
5215,8890,4
6733,8446,4
8045,2323,4
6289,1163,4
1673,9421,4
5410,3466,4
1548,1592,4
3920,6004,4
6208,8684,4
10899,8679,4
4202,4233,4
1298,2554,4
8544,7444,4
13669,12354,4
950,5966,4
4283,4209,4
9252,13215,4
218,1240,4
9063,8004,4
4359,7590,4
11817,2437,4
750,733,4
752,304,4
13639,13640,4
1842,1808,4
3332,3329,4
1617,1747,4
2065,6113,4
4278,4125,4
479,290,4
9386,6113,4
7980,7376,4
1158,1337,4
5414,5432,4
4514,4749,4
5494,5464,4
1537,1532,4
4627,6810,4
5788,5766,4
607,280,4
9206,10163,4
10756,10710,4
2100,10350,4
2797,2323,4
2263,2222,4
2433,5540,4
4373,4044,4
6086,6020,4
7076,8266,4
4993,6079,4
3851,4728,4
629,643,4
11572,11510,4
724,791,4
4451,10310,4
1351,1315,4
5283,5207,4
8260,9066,4
1092,1012,4
11275,8114,4
2017,154,4
3851,1762,4
4371,4346,4
1365,1272,4
8509,8006,4
11128,11111,4
10943,2495,4
4484,4514,4
9493,4675,4
7898,2231,4
7881,10328,4
915,4059,4
1974,4031,4
8036,6453,4
13215,5012,4
13240,7544,4
9683,3626,4
798,735,4
9642,6776,4
4318,4361,4
517,3071,4
350,344,4
5446,5495,4
5374,8830,4
2567,255,4
3552,3579,4
1619,6885,4
5456,1337,4
4389,2928,4
715,783,4
3286,4400,4
210,6024,4
5978,1012,4
3873,486,4
3976,3549,4
1209,2719,4
10097,10328,4
3880,10900,4
3875,3817,4
4363,8299,4
6694,4546,4
4092,10697,4
10438,10496,4
9848,9868,4
8512,8839,4
6666,4984,4
165,3637,4
4945,1643,4
3503,7039,4
1169,8078,4
2174,5031,4
2781,1808,4
6084,8961,4
10454,9738,4
797,731,4
15160,6764,4
9398,701,4
9328,9307,4
10253,10548,4
9947,5578,4
374,364,4
2106,374,4
2996,5314,4
6899,6438,4
6003,5716,4
1958,1964,4
3112,223,4
3576,5491,4
