Passenger 1 ID,Passenger 2 ID,Number of flights together,From,To
1023,771,4,2017-01-01,2017-03-01
975,4011,4,2017-01-01,2017-03-01
645,646,4,2017-01-01,2017-03-01
2205,2242,4,2017-01-01,2017-03-01
2142,2162,4,2017-01-01,2017-03-01
2674,2600,4,2017-01-01,2017-03-01
3123,3178,4,2017-01-01,2017-03-01
130,2315,4,2017-01-01,2017-03-01
395,330,4,2017-01-01,2017-03-01
2857,1818,4,2017-01-01,2017-03-01
2221,2284,4,2017-01-01,2017-03-01
4044,4395,4,2017-01-01,2017-03-01
1967,1941,4,2017-01-01,2017-03-01
2183,2186,4,2017-01-01,2017-03-01
1056,1007,4,2017-01-01,2017-03-01
4082,4089,4,2017-01-01,2017-03-01
2111,2114,4,2017-01-01,2017-03-01
1062,456,4,2017-01-01,2017-03-01
1962,1922,4,2017-01-01,2017-03-01
833,848,4,2017-01-01,2017-03-01
328,706,4,2017-01-01,2017-03-01
3141,3171,4,2017-01-01,2017-03-01
2173,2110,4,2017-01-01,2017-03-01
2531,211,4,2017-01-01,2017-03-01
2175,2186,4,2017-01-01,2017-03-01
2221,2254,4,2017-01-01,2017-03-01
1598,314,4,2017-01-01,2017-03-01
1947,1946,4,2017-01-01,2017-03-01
785,759,4,2017-01-01,2017-03-01
4016,1482,4,2017-01-01,2017-03-01
791,760,4,2017-01-01,2017-03-01
2441,2458,4,2017-01-01,2017-03-01
3410,3493,4,2017-01-01,2017-03-01
915,4353,4,2017-01-01,2017-03-01
2278,2298,4,2017-01-01,2017-03-01
1947,1903,4,2017-01-01,2017-03-01
295,690,4,2017-01-01,2017-03-01
3402,3471,4,2017-01-01,2017-03-01
755,364,4,2017-01-01,2017-03-01
2102,2121,4,2017-01-01,2017-03-01
746,719,4,2017-01-01,2017-03-01
2437,2427,4,2017-01-01,2017-03-01
4675,4673,4,2017-01-01,2017-03-01
3402,1095,4,2017-01-01,2017-03-01
1587,2608,4,2017-01-01,2017-03-01
1025,1021,4,2017-01-01,2017-03-01
1066,314,4,2017-01-01,2017-03-01
3421,716,4,2017-01-01,2017-03-01
2570,274,4,2017-01-01,2017-03-01
928,2939,4,2017-01-01,2017-03-01
792,766,4,2017-01-01,2017-03-01
4013,4395,4,2017-01-01,2017-03-01
792,760,4,2017-01-01,2017-03-01
3578,2928,4,2017-01-01,2017-03-01
309,774,4,2017-01-01,2017-03-01
4009,4011,4,2017-01-01,2017-03-01
850,832,4,2017-01-01,2017-03-01
4071,4040,4,2017-01-01,2017-03-01
2467,3603,4,2017-01-01,2017-03-01
766,760,4,2017-01-01,2017-03-01
4013,4059,4,2017-01-01,2017-03-01
793,795,4,2017-01-01,2017-03-01
3421,1095,4,2017-01-01,2017-03-01
515,508,4,2017-01-01,2017-03-01
4321,4040,4,2017-01-01,2017-03-01
3410,3402,4,2017-01-01,2017-03-01
2521,2576,4,2017-01-01,2017-03-01
2262,2235,4,2017-01-01,2017-03-01
3491,3477,4,2017-01-01,2017-03-01
1484,2969,4,2017-01-01,2017-03-01
2674,1014,4,2017-01-01,2017-03-01
316,312,4,2017-01-01,2017-03-01
4357,4317,4,2017-01-01,2017-03-01
2510,255,4,2017-01-01,2017-03-01
3195,3167,4,2017-01-01,2017-03-01
772,774,4,2017-01-01,2017-03-01
368,328,4,2017-01-01,2017-03-01
2278,2243,4,2017-01-01,2017-03-01
4340,4040,4,2017-01-01,2017-03-01
4607,4656,4,2017-01-01,2017-03-01
3122,3114,4,2017-01-01,2017-03-01
3440,3461,4,2017-01-01,2017-03-01
2017,456,4,2017-01-01,2017-03-01
729,716,4,2017-01-01,2017-03-01
930,4011,4,2017-01-01,2017-03-01
629,636,4,2017-01-01,2017-03-01
374,366,4,2017-01-01,2017-03-01
3815,3839,4,2017-01-01,2017-03-01
3930,3913,4,2017-01-01,2017-03-01
760,706,4,2017-01-01,2017-03-01
4449,4493,4,2017-01-01,2017-03-01
797,786,4,2017-01-01,2017-03-01
281,679,4,2017-01-01,2017-03-01
3475,1095,4,2017-01-01,2017-03-01
2567,2560,4,2017-01-01,2017-03-01
1001,1023,4,2017-01-01,2017-03-01
2225,2260,4,2017-01-01,2017-03-01
3537,3679,4,2017-01-01,2017-03-01
1056,1021,4,2017-01-01,2017-03-01
2539,2554,4,2017-01-01,2017-03-01
378,309,4,2017-01-01,2017-03-01
975,1696,4,2017-01-01,2017-03-01
762,727,4,2017-01-01,2017-03-01
443,2573,4,2017-01-01,2017-03-01
2221,2437,4,2017-01-01,2017-03-01
1956,1917,4,2017-01-01,2017-03-01
4611,4690,4,2017-01-01,2017-03-01
795,719,4,2017-01-01,2017-03-01
1300,274,4,2017-01-01,2017-03-01
839,844,4,2017-01-01,2017-03-01
1942,1911,4,2017-01-01,2017-03-01
628,3479,4,2017-01-01,2017-03-01
4025,1337,4,2017-01-01,2017-03-01
2405,2407,4,2017-01-01,2017-03-01
928,4011,4,2017-01-01,2017-03-01
2867,1482,4,2017-01-01,2017-03-01
1322,1370,4,2017-01-01,2017-03-01
4496,4403,4,2017-01-01,2017-03-01
3913,1576,4,2017-01-01,2017-03-01
724,3405,4,2017-01-01,2017-03-01
2965,3537,4,2017-01-01,2017-03-01
2335,3624,4,2017-01-01,2017-03-01
2225,2268,4,2017-01-01,2017-03-01
2142,2120,4,2017-01-01,2017-03-01
2681,2608,4,2017-01-01,2017-03-01
3440,716,4,2017-01-01,2017-03-01
263,2186,4,2017-01-01,2017-03-01
1805,1883,4,2017-01-01,2017-03-01
4449,4420,4,2017-01-01,2017-03-01
2699,440,4,2017-01-01,2017-03-01
2116,2169,4,2017-01-01,2017-03-01
4632,4620,4,2017-01-01,2017-03-01
1394,1337,4,2017-01-01,2017-03-01
1848,1821,4,2017-01-01,2017-03-01
2822,2877,4,2017-01-01,2017-03-01
1542,1506,4,2017-01-01,2017-03-01
3463,3451,4,2017-01-01,2017-03-01
4316,4309,4,2017-01-01,2017-03-01
709,716,4,2017-01-01,2017-03-01
2911,2988,4,2017-01-01,2017-03-01
1818,1314,4,2017-01-01,2017-03-01
4668,4674,4,2017-01-01,2017-03-01
1223,1506,4,2017-01-01,2017-03-01
1371,1818,4,2017-01-01,2017-03-01
341,313,4,2017-01-01,2017-03-01
309,1007,4,2017-01-01,2017-03-01
4650,4661,4,2017-01-01,2017-03-01
4670,4640,4,2017-01-01,2017-03-01
4675,4617,4,2017-01-01,2017-03-01
724,1029,4,2017-01-01,2017-03-01
3096,3049,4,2017-01-01,2017-03-01
1961,1957,4,2017-01-01,2017-03-01
601,274,4,2017-01-01,2017-03-01
2123,2153,4,2017-01-01,2017-03-01
334,1001,4,2017-01-01,2017-03-01
3463,3471,4,2017-01-01,2017-03-01
778,752,4,2017-01-01,2017-03-01
382,328,4,2017-01-01,2017-03-01
4032,4040,4,2017-01-01,2017-03-01
378,313,4,2017-01-01,2017-03-01
643,634,4,2017-01-01,2017-03-01
1323,1310,4,2017-01-01,2017-03-01
3706,3794,4,2017-01-01,2017-03-01
751,746,4,2017-01-01,2017-03-01
2178,690,4,2017-01-01,2017-03-01
774,761,4,2017-01-01,2017-03-01
4318,4379,4,2017-01-01,2017-03-01
1506,3901,4,2017-01-01,2017-03-01
792,362,4,2017-01-01,2017-03-01
2017,3019,4,2017-01-01,2017-03-01
946,3603,4,2017-01-01,2017-03-01
3317,3332,4,2017-01-01,2017-03-01
839,848,4,2017-01-01,2017-03-01
2222,2407,4,2017-01-01,2017-03-01
2293,2284,4,2017-01-01,2017-03-01
360,1001,4,2017-01-01,2017-03-01
395,1021,4,2017-01-01,2017-03-01
755,704,4,2017-01-01,2017-03-01
759,3411,4,2017-01-01,2017-03-01
247,263,4,2017-01-01,2017-03-01
1598,2608,4,2017-01-01,2017-03-01
3149,3184,4,2017-01-01,2017-03-01
2857,1439,4,2017-01-01,2017-03-01
970,947,4,2017-01-01,2017-03-01
746,795,4,2017-01-01,2017-03-01
2268,2241,4,2017-01-01,2017-03-01
1581,2608,4,2017-01-01,2017-03-01
1371,2867,4,2017-01-01,2017-03-01
712,760,4,2017-01-01,2017-03-01
378,308,4,2017-01-01,2017-03-01
1581,1561,4,2017-01-01,2017-03-01
1056,740,4,2017-01-01,2017-03-01
272,2186,4,2017-01-01,2017-03-01
764,791,4,2017-01-01,2017-03-01
4414,4417,4,2017-01-01,2017-03-01
2178,286,4,2017-01-01,2017-03-01
930,4399,4,2017-01-01,2017-03-01
2534,2546,4,2017-01-01,2017-03-01
4075,4069,4,2017-01-01,2017-03-01
1001,374,4,2017-01-01,2017-03-01
368,362,4,2017-01-01,2017-03-01
1501,1562,4,2017-01-01,2017-03-01
4632,4670,4,2017-01-01,2017-03-01
1942,1957,4,2017-01-01,2017-03-01
1269,1014,4,2017-01-01,2017-03-01
3477,3414,4,2017-01-01,2017-03-01
3413,716,4,2017-01-01,2017-03-01
4357,4351,4,2017-01-01,2017-03-01
3729,3791,4,2017-01-01,2017-03-01
126,3698,4,2017-01-01,2017-03-01
443,2600,4,2017-01-01,2017-03-01
743,727,4,2017-01-01,2017-03-01
4376,4040,4,2017-01-01,2017-03-01
1314,2959,4,2017-01-01,2017-03-01
3107,3109,4,2017-01-01,2017-03-01
1250,1292,4,2017-01-01,2017-03-01
2169,2110,4,2017-01-01,2017-03-01
930,1696,4,2017-01-01,2017-03-01
1587,1503,4,2017-01-01,2017-03-01
243,294,4,2017-01-01,2017-03-01
4332,4339,4,2017-01-01,2017-03-01
1247,1223,4,2017-01-01,2017-03-01
4674,4609,4,2017-01-01,2017-03-01
2586,2573,4,2017-01-01,2017-03-01
813,859,4,2017-01-01,2017-03-01
2567,2554,4,2017-01-01,2017-03-01
211,293,4,2017-01-01,2017-03-01
2674,1598,4,2017-01-01,2017-03-01
2171,2172,4,2017-01-01,2017-03-01
3921,3988,4,2017-01-01,2017-03-01
721,760,4,2017-01-01,2017-03-01
2951,3554,4,2017-01-01,2017-03-01
801,837,4,2017-01-01,2017-03-01
606,2567,4,2017-01-01,2017-03-01
430,459,4,2017-01-01,2017-03-01
724,764,4,2017-01-01,2017-03-01
293,3180,4,2017-01-01,2017-03-01
2189,2165,4,2017-01-01,2017-03-01
275,215,4,2017-01-01,2017-03-01
3536,3510,4,2017-01-01,2017-03-01
3902,3959,4,2017-01-01,2017-03-01
2279,3540,4,2017-01-01,2017-03-01
3490,3414,4,2017-01-01,2017-03-01
1836,1821,4,2017-01-01,2017-03-01
771,706,4,2017-01-01,2017-03-01
3447,3475,4,2017-01-01,2017-03-01
772,706,4,2017-01-01,2017-03-01
778,774,4,2017-01-01,2017-03-01
4092,4020,4,2017-01-01,2017-03-01
734,706,4,2017-01-01,2017-03-01
2600,1576,4,2017-01-01,2017-03-01
4373,4388,4,2017-01-01,2017-03-01
874,831,4,2017-01-01,2017-03-01
759,3479,4,2017-01-01,2017-03-01
2793,1458,4,2017-01-01,2017-03-01
283,271,4,2017-01-01,2017-03-01
3438,3471,4,2017-01-01,2017-03-01
2951,2963,4,2017-01-01,2017-03-01
740,3483,4,2017-01-01,2017-03-01
3933,3940,4,2017-01-01,2017-03-01
293,610,4,2017-01-01,2017-03-01
941,2910,4,2017-01-01,2017-03-01
364,395,4,2017-01-01,2017-03-01
1035,381,4,2017-01-01,2017-03-01
3980,3966,4,2017-01-01,2017-03-01
701,368,4,2017-01-01,2017-03-01
729,739,4,2017-01-01,2017-03-01
2115,2162,4,2017-01-01,2017-03-01
729,726,4,2017-01-01,2017-03-01
792,755,4,2017-01-01,2017-03-01
4200,4125,4,2017-01-01,2017-03-01
2406,2496,4,2017-01-01,2017-03-01
731,752,4,2017-01-01,2017-03-01
2182,2165,4,2017-01-01,2017-03-01
771,762,4,2017-01-01,2017-03-01
3742,3787,4,2017-01-01,2017-03-01
763,791,4,2017-01-01,2017-03-01
1005,3184,4,2017-01-01,2017-03-01
3436,3490,4,2017-01-01,2017-03-01
360,730,4,2017-01-01,2017-03-01
2511,407,4,2017-01-01,2017-03-01
726,752,4,2017-01-01,2017-03-01
4695,4614,4,2017-01-01,2017-03-01
1987,1941,4,2017-01-01,2017-03-01
975,2717,4,2017-01-01,2017-03-01
2941,4013,4,2017-01-01,2017-03-01
3046,3071,4,2017-01-01,2017-03-01
3157,248,4,2017-01-01,2017-03-01
4607,446,4,2017-01-01,2017-03-01
443,440,4,2017-01-01,2017-03-01
681,299,4,2017-01-01,2017-03-01
328,1023,4,2017-01-01,2017-03-01
726,786,4,2017-01-01,2017-03-01
750,766,4,2017-01-01,2017-03-01
334,362,4,2017-01-01,2017-03-01
682,230,4,2017-01-01,2017-03-01
2178,3198,4,2017-01-01,2017-03-01
266,3104,4,2017-01-01,2017-03-01
1223,333,4,2017-01-01,2017-03-01
364,309,4,2017-01-01,2017-03-01
682,231,4,2017-01-01,2017-03-01
643,699,4,2017-01-01,2017-03-01
4359,4071,4,2017-01-01,2017-03-01
4329,4020,4,2017-01-01,2017-03-01
1287,2608,4,2017-01-01,2017-03-01
3675,920,4,2017-01-01,2017-03-01
962,993,4,2017-01-01,2017-03-01
4052,4011,4,2017-01-01,2017-03-01
4029,4083,4,2017-01-01,2017-03-01
544,525,4,2017-01-01,2017-03-01
316,1085,4,2017-01-01,2017-03-01
3571,3540,4,2017-01-01,2017-03-01
2212,2236,4,2017-01-01,2017-03-01
2171,2194,4,2017-01-01,2017-03-01
2263,2212,4,2017-01-01,2017-03-01
4531,4569,4,2017-01-01,2017-03-01
1987,1920,4,2017-01-01,2017-03-01
3589,1384,4,2017-01-01,2017-03-01
4010,4398,4,2017-01-01,2017-03-01
4674,4696,4,2017-01-01,2017-03-01
3675,2498,4,2017-01-01,2017-03-01
2531,2655,4,2017-01-01,2017-03-01
218,609,4,2017-01-01,2017-03-01
2155,2163,4,2017-01-01,2017-03-01
755,760,4,2017-01-01,2017-03-01
246,263,4,2017-01-01,2017-03-01
3413,3451,4,2017-01-01,2017-03-01
4645,4617,4,2017-01-01,2017-03-01
1544,1598,4,2017-01-01,2017-03-01
3463,3414,4,2017-01-01,2017-03-01
1458,2728,4,2017-01-01,2017-03-01
1967,1974,4,2017-01-01,2017-03-01
272,3151,4,2017-01-01,2017-03-01
729,761,4,2017-01-01,2017-03-01
299,255,4,2017-01-01,2017-03-01
3475,3414,4,2017-01-01,2017-03-01
3123,624,4,2017-01-01,2017-03-01
768,737,4,2017-01-01,2017-03-01
2595,2528,4,2017-01-01,2017-03-01
4362,4395,4,2017-01-01,2017-03-01
2759,1482,4,2017-01-01,2017-03-01
624,255,4,2017-01-01,2017-03-01
204,264,4,2017-01-01,2017-03-01
2263,2928,4,2017-01-01,2017-03-01
211,215,4,2017-01-01,2017-03-01
709,749,4,2017-01-01,2017-03-01
2212,3578,4,2017-01-01,2017-03-01
2221,988,4,2017-01-01,2017-03-01
2789,2759,4,2017-01-01,2017-03-01
1422,1444,4,2017-01-01,2017-03-01
2223,2212,4,2017-01-01,2017-03-01
4335,4370,4,2017-01-01,2017-03-01
2173,2116,4,2017-01-01,2017-03-01
354,366,4,2017-01-01,2017-03-01
2773,1828,4,2017-01-01,2017-03-01
243,269,4,2017-01-01,2017-03-01
130,2427,4,2017-01-01,2017-03-01
2288,2241,4,2017-01-01,2017-03-01
1371,4395,4,2017-01-01,2017-03-01
1013,760,4,2017-01-01,2017-03-01
3675,3648,4,2017-01-01,2017-03-01
2404,2438,4,2017-01-01,2017-03-01
1818,2789,4,2017-01-01,2017-03-01
1056,701,4,2017-01-01,2017-03-01
2977,2407,4,2017-01-01,2017-03-01
4388,4353,4,2017-01-01,2017-03-01
2151,2104,4,2017-01-01,2017-03-01
881,849,4,2017-01-01,2017-03-01
3974,2667,4,2017-01-01,2017-03-01
1864,1828,4,2017-01-01,2017-03-01
2124,2163,4,2017-01-01,2017-03-01
3476,3493,4,2017-01-01,2017-03-01
763,1095,4,2017-01-01,2017-03-01
751,721,4,2017-01-01,2017-03-01
1961,1911,4,2017-01-01,2017-03-01
315,1023,4,2017-01-01,2017-03-01
801,862,4,2017-01-01,2017-03-01
3578,2427,4,2017-01-01,2017-03-01
2951,2996,4,2017-01-01,2017-03-01
4082,4038,4,2017-01-01,2017-03-01
360,368,4,2017-01-01,2017-03-01
785,706,4,2017-01-01,2017-03-01
2531,2567,4,2017-01-01,2017-03-01
313,308,4,2017-01-01,2017-03-01
4466,4452,4,2017-01-01,2017-03-01
2510,1645,4,2017-01-01,2017-03-01
3440,3411,4,2017-01-01,2017-03-01
4359,4384,4,2017-01-01,2017-03-01
2467,1321,4,2017-01-01,2017-03-01
1019,1003,4,2017-01-01,2017-03-01
2111,2109,4,2017-01-01,2017-03-01
4029,4060,4,2017-01-01,2017-03-01
3589,3547,4,2017-01-01,2017-03-01
2240,2299,4,2017-01-01,2017-03-01
3440,3491,4,2017-01-01,2017-03-01
334,1029,4,2017-01-01,2017-03-01
244,286,4,2017-01-01,2017-03-01
1391,1314,4,2017-01-01,2017-03-01
1371,2789,4,2017-01-01,2017-03-01
2478,2496,4,2017-01-01,2017-03-01
729,785,4,2017-01-01,2017-03-01
1367,1310,4,2017-01-01,2017-03-01
2255,3578,4,2017-01-01,2017-03-01
3461,3414,4,2017-01-01,2017-03-01
768,762,4,2017-01-01,2017-03-01
3440,3414,4,2017-01-01,2017-03-01
1962,1920,4,2017-01-01,2017-03-01
2576,684,4,2017-01-01,2017-03-01
994,1248,4,2017-01-01,2017-03-01
727,778,4,2017-01-01,2017-03-01
805,899,4,2017-01-01,2017-03-01
2236,946,4,2017-01-01,2017-03-01
4359,4345,4,2017-01-01,2017-03-01
3571,2928,4,2017-01-01,2017-03-01
309,749,4,2017-01-01,2017-03-01
2563,490,4,2017-01-01,2017-03-01
2478,2425,4,2017-01-01,2017-03-01
2290,2281,4,2017-01-01,2017-03-01
2300,2235,4,2017-01-01,2017-03-01
2199,3151,4,2017-01-01,2017-03-01
2334,2335,4,2017-01-01,2017-03-01
354,381,4,2017-01-01,2017-03-01
650,681,4,2017-01-01,2017-03-01
3311,3360,4,2017-01-01,2017-03-01
3161,618,4,2017-01-01,2017-03-01
772,1023,4,2017-01-01,2017-03-01
4449,4417,4,2017-01-01,2017-03-01
2178,679,4,2017-01-01,2017-03-01
731,761,4,2017-01-01,2017-03-01
281,289,4,2017-01-01,2017-03-01
364,760,4,2017-01-01,2017-03-01
763,701,4,2017-01-01,2017-03-01
2199,679,4,2017-01-01,2017-03-01
4373,4083,4,2017-01-01,2017-03-01
4399,4395,4,2017-01-01,2017-03-01
4388,4059,4,2017-01-01,2017-03-01
745,702,4,2017-01-01,2017-03-01
2894,2802,4,2017-01-01,2017-03-01
912,2437,4,2017-01-01,2017-03-01
750,786,4,2017-01-01,2017-03-01
833,859,4,2017-01-01,2017-03-01
4675,4690,4,2017-01-01,2017-03-01
2857,1844,4,2017-01-01,2017-03-01
4019,4022,4,2017-01-01,2017-03-01
3490,3451,4,2017-01-01,2017-03-01
1072,305,4,2017-01-01,2017-03-01
256,234,4,2017-01-01,2017-03-01
2699,1673,4,2017-01-01,2017-03-01
4017,1337,4,2017-01-01,2017-03-01
751,791,4,2017-01-01,2017-03-01
2563,248,4,2017-01-01,2017-03-01
717,718,4,2017-01-01,2017-03-01
881,868,4,2017-01-01,2017-03-01
1867,1864,4,2017-01-01,2017-03-01
1566,1590,4,2017-01-01,2017-03-01
2300,2247,4,2017-01-01,2017-03-01
368,1029,4,2017-01-01,2017-03-01
4309,4044,4,2017-01-01,2017-03-01
750,719,4,2017-01-01,2017-03-01
354,1057,4,2017-01-01,2017-03-01
392,328,4,2017-01-01,2017-03-01
4362,4063,4,2017-01-01,2017-03-01
1072,1023,4,2017-01-01,2017-03-01
4309,4013,4,2017-01-01,2017-03-01
2570,684,4,2017-01-01,2017-03-01
1937,1938,4,2017-01-01,2017-03-01
4362,4346,4,2017-01-01,2017-03-01
3933,3980,4,2017-01-01,2017-03-01
374,716,4,2017-01-01,2017-03-01
3752,3779,4,2017-01-01,2017-03-01
930,4013,4,2017-01-01,2017-03-01
4340,4377,4,2017-01-01,2017-03-01
2199,690,4,2017-01-01,2017-03-01
368,771,4,2017-01-01,2017-03-01
2697,1576,4,2017-01-01,2017-03-01
701,749,4,2017-01-01,2017-03-01
368,355,4,2017-01-01,2017-03-01
3675,2325,4,2017-01-01,2017-03-01
1035,1023,4,2017-01-01,2017-03-01
3504,3553,4,2017-01-01,2017-03-01
1808,1828,4,2017-01-01,2017-03-01
1035,308,4,2017-01-01,2017-03-01
2969,1314,4,2017-01-01,2017-03-01
1001,739,4,2017-01-01,2017-03-01
1482,1464,4,2017-01-01,2017-03-01
354,764,4,2017-01-01,2017-03-01
773,750,4,2017-01-01,2017-03-01
2965,2932,4,2017-01-01,2017-03-01
2222,2295,4,2017-01-01,2017-03-01
1993,1923,4,2017-01-01,2017-03-01
4388,4395,4,2017-01-01,2017-03-01
1021,749,4,2017-01-01,2017-03-01
2175,2106,4,2017-01-01,2017-03-01
364,374,4,2017-01-01,2017-03-01
1029,1021,4,2017-01-01,2017-03-01
729,791,4,2017-01-01,2017-03-01
2148,2115,4,2017-01-01,2017-03-01
2325,2315,4,2017-01-01,2017-03-01
2178,2175,4,2017-01-01,2017-03-01
1394,951,4,2017-01-01,2017-03-01
2467,972,4,2017-01-01,2017-03-01
778,733,4,2017-01-01,2017-03-01
1023,355,4,2017-01-01,2017-03-01
763,746,4,2017-01-01,2017-03-01
905,2992,4,2017-01-01,2017-03-01
979,962,4,2017-01-01,2017-03-01
2781,2773,4,2017-01-01,2017-03-01
766,762,4,2017-01-01,2017-03-01
2816,2511,4,2017-01-01,2017-03-01
3192,611,4,2017-01-01,2017-03-01
799,747,4,2017-01-01,2017-03-01
1967,1917,4,2017-01-01,2017-03-01
972,988,4,2017-01-01,2017-03-01
3678,1321,4,2017-01-01,2017-03-01
933,961,4,2017-01-01,2017-03-01
774,778,4,2017-01-01,2017-03-01
4084,4057,4,2017-01-01,2017-03-01
3509,141,4,2017-01-01,2017-03-01
3902,3939,4,2017-01-01,2017-03-01
2857,2511,4,2017-01-01,2017-03-01
3600,3553,4,2017-01-01,2017-03-01
4080,4395,4,2017-01-01,2017-03-01
792,773,4,2017-01-01,2017-03-01
1056,3446,4,2017-01-01,2017-03-01
1472,1424,4,2017-01-01,2017-03-01
682,264,4,2017-01-01,2017-03-01
1967,1920,4,2017-01-01,2017-03-01
799,719,4,2017-01-01,2017-03-01
3978,3901,4,2017-01-01,2017-03-01
3180,275,4,2017-01-01,2017-03-01
763,749,4,2017-01-01,2017-03-01
750,1025,4,2017-01-01,2017-03-01
4087,4040,4,2017-01-01,2017-03-01
3182,263,4,2017-01-01,2017-03-01
930,2511,4,2017-01-01,2017-03-01
398,1240,4,2017-01-01,2017-03-01
3509,3648,4,2017-01-01,2017-03-01
758,719,4,2017-01-01,2017-03-01
746,755,4,2017-01-01,2017-03-01
975,4013,4,2017-01-01,2017-03-01
1036,1089,4,2017-01-01,2017-03-01
751,778,4,2017-01-01,2017-03-01
2510,684,4,2017-01-01,2017-03-01
4020,4057,4,2017-01-01,2017-03-01
729,737,4,2017-01-01,2017-03-01
1813,1837,4,2017-01-01,2017-03-01
941,2924,4,2017-01-01,2017-03-01
2272,2260,4,2017-01-01,2017-03-01
2236,2405,4,2017-01-01,2017-03-01
3916,3913,4,2017-01-01,2017-03-01
670,611,4,2017-01-01,2017-03-01
1023,764,4,2017-01-01,2017-03-01
4052,4059,4,2017-01-01,2017-03-01
4084,4040,4,2017-01-01,2017-03-01
606,670,4,2017-01-01,2017-03-01
2965,1384,4,2017-01-01,2017-03-01
2263,1313,4,2017-01-01,2017-03-01
3678,3679,4,2017-01-01,2017-03-01
1095,366,4,2017-01-01,2017-03-01
4016,2789,4,2017-01-01,2017-03-01
766,701,4,2017-01-01,2017-03-01
928,2759,4,2017-01-01,2017-03-01
3916,3901,4,2017-01-01,2017-03-01
2521,2600,4,2017-01-01,2017-03-01
758,785,4,2017-01-01,2017-03-01
3600,2240,4,2017-01-01,2017-03-01
3933,3906,4,2017-01-01,2017-03-01
2539,299,4,2017-01-01,2017-03-01
2452,2460,4,2017-01-01,2017-03-01
330,308,4,2017-01-01,2017-03-01
5120,5170,4,2017-01-01,2017-03-01
730,773,4,2017-01-01,2017-03-01
2531,1503,4,2017-01-01,2017-03-01
248,274,4,2017-01-01,2017-03-01
730,719,4,2017-01-01,2017-03-01
681,606,4,2017-01-01,2017-03-01
3461,716,4,2017-01-01,2017-03-01
975,1464,4,2017-01-01,2017-03-01
2941,4395,4,2017-01-01,2017-03-01
4088,4007,4,2017-01-01,2017-03-01
1942,1984,4,2017-01-01,2017-03-01
2467,3639,4,2017-01-01,2017-03-01
4025,4063,4,2017-01-01,2017-03-01
3635,3654,4,2017-01-01,2017-03-01
264,231,4,2017-01-01,2017-03-01
762,761,4,2017-01-01,2017-03-01
2783,2939,4,2017-01-01,2017-03-01
4655,4614,4,2017-01-01,2017-03-01
3093,3071,4,2017-01-01,2017-03-01
354,334,4,2017-01-01,2017-03-01
1013,766,4,2017-01-01,2017-03-01
3540,3547,4,2017-01-01,2017-03-01
2187,2130,4,2017-01-01,2017-03-01
797,706,4,2017-01-01,2017-03-01
811,891,4,2017-01-01,2017-03-01
778,762,4,2017-01-01,2017-03-01
1314,4011,4,2017-01-01,2017-03-01
4359,4398,4,2017-01-01,2017-03-01
1247,3901,4,2017-01-01,2017-03-01
1999,1923,4,2017-01-01,2017-03-01
3463,3479,4,2017-01-01,2017-03-01
4316,1464,4,2017-01-01,2017-03-01
1961,1970,4,2017-01-01,2017-03-01
3421,3477,4,2017-01-01,2017-03-01
431,461,4,2017-01-01,2017-03-01
1369,1310,4,2017-01-01,2017-03-01
2510,2576,4,2017-01-01,2017-03-01
704,764,4,2017-01-01,2017-03-01
1947,1976,4,2017-01-01,2017-03-01
2783,407,4,2017-01-01,2017-03-01
4016,1314,4,2017-01-01,2017-03-01
1415,1452,4,2017-01-01,2017-03-01
1598,1243,4,2017-01-01,2017-03-01
2306,2326,4,2017-01-01,2017-03-01
2959,2759,4,2017-01-01,2017-03-01
3198,286,4,2017-01-01,2017-03-01
2293,2222,4,2017-01-01,2017-03-01
2178,2153,4,2017-01-01,2017-03-01
2163,2110,4,2017-01-01,2017-03-01
385,1001,4,2017-01-01,2017-03-01
4066,4012,4,2017-01-01,2017-03-01
4016,1337,4,2017-01-01,2017-03-01
4484,4417,4,2017-01-01,2017-03-01
724,3471,4,2017-01-01,2017-03-01
3172,3155,4,2017-01-01,2017-03-01
1971,1984,4,2017-01-01,2017-03-01
2539,2600,4,2017-01-01,2017-03-01
3930,3914,4,2017-01-01,2017-03-01
1019,1098,4,2017-01-01,2017-03-01
4305,4346,4,2017-01-01,2017-03-01
1987,1917,4,2017-01-01,2017-03-01
2122,2136,4,2017-01-01,2017-03-01
4025,4053,4,2017-01-01,2017-03-01
4012,4395,4,2017-01-01,2017-03-01
3509,3540,4,2017-01-01,2017-03-01
4632,4661,4,2017-01-01,2017-03-01
2941,1322,4,2017-01-01,2017-03-01
2941,2939,4,2017-01-01,2017-03-01
4053,4044,4,2017-01-01,2017-03-01
2160,2162,4,2017-01-01,2017-03-01
1954,1911,4,2017-01-01,2017-03-01
744,794,4,2017-01-01,2017-03-01
4336,4346,4,2017-01-01,2017-03-01
2252,2244,4,2017-01-01,2017-03-01
1056,746,4,2017-01-01,2017-03-01
382,1007,4,2017-01-01,2017-03-01
2941,913,4,2017-01-01,2017-03-01
729,778,4,2017-01-01,2017-03-01
218,2175,4,2017-01-01,2017-03-01
2255,1321,4,2017-01-01,2017-03-01
928,1314,4,2017-01-01,2017-03-01
3593,3579,4,2017-01-01,2017-03-01
354,761,4,2017-01-01,2017-03-01
3509,3698,4,2017-01-01,2017-03-01
941,2407,4,2017-01-01,2017-03-01
